avg_rating,number_ratings,enrollment,last_updated,lectures,duration,price2,discount,inst_rating,inst_review,inst_student,inst_course,cat_design,cat_development,cat_hobby,cat_it_software
4.5,668.0,3556.0,20.58,127.0,13.27,16.99,88.0,3.9,4521.0,16952.0,18.0,0,1,0,0
4.3,287.0,1285.0,20.83,467.0,62.27,16.99,43.0,4.4,7731.0,32824.0,20.0,0,1,0,0
4.5,3394.0,22320.0,20.0,59.0,4.93,16.99,73.0,4.5,65191.0,266879.0,9.0,1,0,0,0
4.4,1659.0,6587.0,20.5,63.0,76.98,19.99,89.0,4.4,16852.0,53475.0,26.0,0,0,0,0
4.8,1110.0,13521.0,20.83,99.0,12.47,19.99,87.0,4.8,9493.0,38555.0,3.0,0,1,0,0
3.8,2123.0,10137.0,20.83,196.0,43.28,139.99,90.0,4.2,11745.0,48207.0,17.0,0,0,0,1
4.5,2177.0,11602.0,20.42,152.0,12.08,29.99,88.0,4.5,2183.0,11620.0,2.0,0,0,0,0
4.4,1146.0,9564.0,16.83,41.0,2.9,104.99,84.0,4.4,11708.0,47220.0,22.0,0,0,1,0
4.4,222.0,881.0,18.5,138.0,21.4,16.99,88.0,4.4,561.0,1607.0,7.0,0,1,0,0
4.1,630.0,4663.0,20.83,96.0,11.32,19.99,84.0,4.1,630.0,4663.0,1.0,1,0,0,0
4.6,887.0,3095.0,20.42,65.0,10.28,21.99,69.0,4.6,1519.0,4279.0,4.0,0,0,0,0
4.4,758.0,3418.0,20.75,84.0,11.15,20.99,91.0,4.4,8045.0,170600.0,5.0,0,1,0,0
4.6,278.0,1436.0,20.67,696.0,51.55,23.99,89.0,4.6,278.0,1436.0,1.0,0,1,0,0
4.0,433.0,4502.0,20.83,19.0,3.65,199.99,91.0,4.3,7136.0,88800.0,46.0,0,0,0,0
4.5,2381.0,12274.0,20.5,322.0,20.42,19.99,51.0,4.4,2752.0,13404.0,4.0,0,1,0,0
4.6,6273.0,38634.0,18.25,36.0,4.9,17.99,56.0,4.6,41632.0,113155.0,10.0,0,0,0,0
4.7,1277.0,5415.0,20.83,142.0,12.73,16.99,67.0,4.6,8011.0,20252.0,7.0,0,0,0,0
4.2,721.0,4411.0,20.58,47.0,6.6,16.99,30.0,4.3,1394.0,11196.0,3.0,0,0,0,1
4.4,1576.0,9710.0,19.92,91.0,2.18,16.99,85.0,4.7,51619.0,187187.0,4.0,0,0,0,0
4.5,242.0,4613.0,20.67,63.0,10.42,21.99,92.0,4.5,3230.0,36360.0,10.0,0,1,0,0
4.2,530.0,2705.0,20.08,260.0,12.02,16.99,32.0,4.5,2943.0,15423.0,3.0,0,0,0,1
4.2,2149.0,12182.0,20.42,72.0,5.83,21.99,83.0,4.1,6183.0,34200.0,9.0,0,1,0,0
4.7,2491.0,24777.0,18.75,241.0,11.05,49.99,69.0,4.6,13235.0,140950.0,17.0,0,0,0,0
4.2,133.0,1508.0,20.5,118.0,15.08,17.99,37.0,4.6,1029.0,5948.0,6.0,0,1,0,0
4.8,785.0,10237.0,20.83,222.0,19.12,17.99,88.0,4.8,1014.0,13442.0,3.0,0,1,0,0
4.6,1667.0,10518.0,19.42,122.0,6.43,17.99,89.0,4.6,23126.0,153359.0,8.0,0,0,0,1
4.3,408.0,2414.0,18.75,61.0,5.5,16.99,92.0,4.6,5196.0,37374.0,40.0,0,0,0,1
4.6,3235.0,20610.0,20.75,71.0,11.35,17.99,89.0,4.6,63201.0,251388.0,23.0,0,0,0,1
4.7,1621.0,7741.0,19.75,69.0,18.17,16.99,89.0,4.5,46162.0,130144.0,33.0,0,0,0,1
4.5,2948.0,15599.0,18.0,37.0,2.82,16.99,91.0,4.5,16417.0,115388.0,5.0,0,0,1,0
4.4,629.0,1299.0,20.83,67.0,2.93,19.99,80.0,4.2,822.0,1507.0,4.0,0,0,0,0
4.1,3101.0,16195.0,20.75,40.0,1.97,21.99,88.0,4.2,6036.0,64499.0,16.0,0,1,0,0
4.6,1209.0,8135.0,20.75,107.0,10.4,16.99,92.0,4.5,17771.0,89711.0,19.0,0,0,0,1
4.2,2638.0,20089.0,20.83,55.0,4.42,21.99,89.0,4.2,2638.0,20089.0,1.0,0,1,0,0
4.3,2767.0,9126.0,20.58,34.0,1.58,16.99,77.0,4.3,2767.0,9128.0,1.0,0,0,0,1
4.5,3059.0,23793.0,20.58,59.0,6.2,21.99,91.0,4.6,100829.0,404488.0,28.0,0,1,0,0
4.4,3832.0,15842.0,20.83,38.0,8.92,19.99,32.0,4.4,3832.0,20904.0,1.0,0,0,0,0
4.3,748.0,3164.0,20.83,72.0,5.57,16.99,83.0,4.2,1523.0,5478.0,5.0,0,0,0,1
4.6,2163.0,12085.0,20.83,63.0,11.13,19.99,90.0,4.6,100829.0,404488.0,28.0,0,0,0,0
4.5,691.0,3994.0,18.75,55.0,5.8,16.99,58.0,4.2,6030.0,43552.0,15.0,0,0,0,1
4.7,920.0,9126.0,20.42,26.0,6.28,17.99,73.0,4.7,17768.0,63356.0,11.0,0,0,1,0
4.4,381.0,2400.0,17.25,275.0,23.63,16.99,86.0,4.3,24761.0,133616.0,69.0,0,0,0,0
4.5,1311.0,6682.0,20.67,217.0,6.98,27.99,86.0,4.2,15535.0,240521.0,284.0,0,1,0,0
4.2,650.0,2610.0,19.58,85.0,12.78,23.99,90.0,4.3,735.0,2858.0,2.0,1,0,0,0
4.4,5949.0,36487.0,19.25,151.0,6.42,21.99,89.0,4.4,57590.0,425283.0,19.0,0,1,0,0
4.5,1952.0,9791.0,20.08,176.0,16.15,19.99,86.0,4.3,8739.0,76368.0,16.0,0,1,0,0
4.4,804.0,7740.0,20.83,154.0,23.52,17.99,87.0,4.3,9255.0,86452.0,19.0,1,0,0,0
4.7,1646.0,7602.0,20.42,78.0,7.37,17.99,84.0,4.7,14176.0,43419.0,9.0,0,0,0,0
4.7,463.0,2028.0,17.67,131.0,7.88,16.99,88.0,4.7,463.0,2028.0,1.0,0,0,0,0
4.1,663.0,2966.0,20.0,69.0,5.57,17.99,88.0,4.2,1884.0,69435.0,12.0,0,0,0,0
4.4,1263.0,5921.0,20.33,51.0,6.25,16.99,88.0,4.5,26337.0,93654.0,22.0,0,0,0,0
4.6,1707.0,6866.0,15.5,83.0,7.98,16.99,82.0,4.6,1707.0,7341.0,1.0,0,0,0,0
4.5,293.0,2035.0,20.83,58.0,3.77,16.99,88.0,4.4,4178.0,82386.0,21.0,0,0,0,0
4.6,1438.0,12462.0,20.58,30.0,2.33,17.99,56.0,4.4,2985.0,24591.0,16.0,0,0,0,0
4.1,260.0,1825.0,20.17,302.0,32.7,21.99,43.0,4.4,1096.0,6280.0,4.0,0,0,0,1
4.3,242.0,1177.0,20.42,185.0,17.65,19.99,92.0,4.4,11150.0,146375.0,22.0,0,1,0,0
4.0,754.0,10950.0,20.0,39.0,6.45,16.99,58.0,4.2,11745.0,48207.0,17.0,0,0,0,1
4.5,1283.0,6010.0,20.58,65.0,5.42,24.99,85.0,4.5,1334.0,6563.0,2.0,0,0,0,0
4.2,316.0,1142.0,19.25,5.0,1.37,16.99,90.0,4.0,610.0,4523.0,5.0,0,0,0,0
4.1,719.0,3723.0,17.83,52.0,3.52,16.99,83.0,4.6,7165.0,86417.0,7.0,0,0,0,1
4.7,774.0,3361.0,20.58,255.0,51.83,16.99,88.0,4.7,774.0,3948.0,1.0,0,1,0,0
4.1,337.0,1164.0,17.0,93.0,8.6,17.99,86.0,4.1,337.0,1164.0,1.0,0,0,1,0
4.5,616.0,26607.0,16.67,58.0,5.12,17.99,88.0,4.5,616.0,26607.0,1.0,0,0,0,0
4.4,417.0,1755.0,20.25,18.0,5.18,16.99,83.0,4.2,2002.0,11977.0,18.0,1,0,0,0
4.6,604.0,5291.0,19.25,280.0,29.72,19.99,69.0,4.6,8745.0,29895.0,10.0,0,0,0,0
4.6,2256.0,10274.0,18.0,54.0,5.58,119.99,81.0,4.6,2280.0,10367.0,2.0,0,0,1,0
4.4,1369.0,5880.0,18.17,121.0,18.95,21.99,88.0,4.4,2331.0,23669.0,8.0,0,0,0,1
4.4,2844.0,14136.0,19.83,57.0,8.7,21.99,87.0,4.4,11435.0,31530.0,5.0,0,1,0,0
4.6,907.0,5303.0,20.0,50.0,5.92,34.99,89.0,4.5,12682.0,48455.0,12.0,0,0,0,1
4.4,533.0,2187.0,20.42,125.0,17.58,19.99,58.0,4.3,5886.0,26717.0,23.0,0,0,0,1
4.4,415.0,2404.0,20.75,211.0,17.4,21.99,32.0,4.4,4638.0,22317.0,10.0,0,0,1,0
4.5,1727.0,7714.0,20.08,26.0,2.87,19.99,86.0,4.5,2594.0,10670.0,8.0,0,0,0,0
4.6,2257.0,8427.0,20.75,66.0,8.35,19.99,32.0,4.5,2882.0,10325.0,5.0,0,0,0,1
4.4,315.0,1560.0,20.83,54.0,9.92,16.99,92.0,3.8,1468.0,11065.0,28.0,0,0,0,1
4.4,3629.0,30572.0,20.42,165.0,24.9,16.99,81.0,4.3,5440.0,72529.0,9.0,0,1,0,0
4.3,5225.0,20144.0,20.33,289.0,35.2,24.99,92.0,4.2,11745.0,48207.0,17.0,0,1,0,0
4.7,740.0,5830.0,15.58,42.0,1.22,16.99,85.0,4.6,4326.0,13127.0,3.0,0,0,0,0
4.2,748.0,3094.0,20.83,66.0,1.83,21.99,88.0,4.3,1007.0,3628.0,2.0,0,0,0,0
4.4,5276.0,22620.0,17.42,28.0,3.65,179.99,92.0,4.4,80108.0,271227.0,82.0,0,0,0,0
4.3,742.0,2769.0,19.17,26.0,4.12,17.99,85.0,4.2,2002.0,11979.0,18.0,1,0,0,0
4.5,595.0,4631.0,20.75,22.0,20.4,44.99,88.0,4.3,1854.0,13891.0,18.0,0,0,1,0
4.3,1853.0,13102.0,20.83,81.0,5.6,20.99,92.0,4.4,7342.0,33097.0,5.0,0,0,0,0
4.4,359.0,2144.0,19.92,27.0,3.63,16.99,49.0,4.4,7731.0,32830.0,20.0,0,1,0,0
4.3,374.0,3909.0,19.33,96.0,9.93,39.99,62.0,4.2,7513.0,66526.0,184.0,0,0,0,1
4.5,1110.0,6669.0,19.5,304.0,13.72,16.99,91.0,4.6,7303.0,26724.0,7.0,0,1,0,0
4.5,3902.0,17732.0,20.58,136.0,8.22,21.99,85.0,4.4,22226.0,80709.0,8.0,0,0,0,0
4.6,853.0,2872.0,20.58,211.0,12.58,19.99,32.0,4.5,2670.0,7611.0,10.0,0,0,1,0
4.0,196.0,1596.0,20.83,40.0,5.75,16.99,88.0,4.0,52857.0,324693.0,1420.0,0,1,0,0
4.6,2344.0,17012.0,19.92,141.0,13.5,16.99,92.0,4.7,9254.0,121295.0,2.0,0,1,0,0
4.6,1307.0,13845.0,20.58,48.0,1.95,16.99,92.0,4.5,2609.0,28126.0,7.0,0,0,0,0
3.8,772.0,3803.0,20.83,123.0,8.83,17.99,84.0,3.9,1536.0,6666.0,5.0,0,0,0,0
4.3,3179.0,15262.0,20.5,15.0,3.12,17.99,90.0,4.4,14384.0,63776.0,9.0,0,0,0,0
4.5,1561.0,9501.0,20.58,77.0,10.43,16.99,86.0,4.4,1723.0,16026.0,2.0,0,1,0,0
4.9,228.0,1371.0,20.75,186.0,4.73,16.99,88.0,4.7,1601.0,4316.0,3.0,0,0,1,0
4.4,4280.0,23664.0,20.75,36.0,3.82,16.99,86.0,4.6,63201.0,251388.0,23.0,0,0,0,1
4.3,1069.0,7120.0,19.75,124.0,9.23,21.99,88.0,4.3,1137.0,7480.0,3.0,0,0,1,0
4.4,4365.0,19141.0,20.5,23.0,2.23,19.99,85.0,4.5,4934.0,21097.0,2.0,0,0,0,0
4.2,1819.0,11471.0,20.5,49.0,4.05,20.99,86.0,4.2,1988.0,11983.0,3.0,0,1,0,0
4.3,663.0,5559.0,20.17,67.0,10.73,23.99,32.0,4.4,1529.0,10469.0,3.0,0,0,0,1
4.4,824.0,2732.0,20.67,40.0,5.4,16.99,90.0,4.4,3926.0,38603.0,12.0,0,0,0,0
4.5,534.0,4135.0,18.33,60.0,4.97,19.99,91.0,4.4,80108.0,271227.0,82.0,0,0,0,0
4.7,1747.0,10320.0,20.42,83.0,10.78,21.99,89.0,4.6,6447.0,53048.0,7.0,0,1,0,0
4.6,2775.0,12741.0,20.75,30.0,1.95,16.99,91.0,4.5,61441.0,190125.0,15.0,0,0,0,0
4.7,826.0,8464.0,19.75,63.0,3.92,21.99,90.0,4.7,17768.0,63356.0,11.0,0,0,1,0
4.4,1271.0,13938.0,20.08,45.0,28.5,21.99,87.0,4.4,22391.0,256234.0,131.0,0,0,0,0
4.6,4470.0,14883.0,20.5,25.0,1.87,16.99,92.0,4.6,5499.0,15710.0,6.0,1,0,0,0
4.4,369.0,2352.0,20.33,186.0,18.9,20.99,89.0,4.4,369.0,2352.0,1.0,0,1,0,0
4.5,758.0,2940.0,20.75,77.0,9.5,21.99,92.0,4.5,2468.0,8071.0,6.0,0,1,0,0
4.6,2907.0,19572.0,20.67,23.0,4.58,38.99,89.0,4.6,3245.0,21083.0,4.0,1,0,0,0
4.5,716.0,3535.0,20.58,50.0,5.9,16.99,87.0,4.5,716.0,3535.0,1.0,0,0,0,1
4.5,363.0,1424.0,20.83,133.0,10.62,16.99,51.0,4.6,2020.0,4388.0,7.0,0,0,0,1
4.4,598.0,2238.0,20.83,369.0,55.07,17.99,80.0,4.5,826.0,4619.0,4.0,0,0,0,1
4.4,398.0,4169.0,13.83,48.0,7.13,16.99,89.0,4.4,398.0,4169.0,1.0,0,0,0,0
4.6,1355.0,5777.0,20.83,43.0,6.43,21.99,81.0,4.6,1611.0,7021.0,2.0,0,0,0,1
4.5,603.0,4664.0,20.58,45.0,8.3,16.99,90.0,4.5,2587.0,23793.0,15.0,0,1,0,0
4.5,955.0,4072.0,20.58,181.0,17.2,20.99,53.0,4.5,12963.0,92964.0,21.0,0,1,0,0
4.1,238.0,3570.0,20.58,61.0,10.83,19.99,85.0,4.0,274.0,5655.0,2.0,0,1,0,0
4.1,268.0,1146.0,20.67,47.0,6.47,199.99,83.0,4.3,1100.0,3063.0,8.0,0,0,0,0
4.5,2379.0,11432.0,20.5,47.0,7.93,23.99,74.0,4.6,2821.0,13141.0,4.0,0,0,0,0
4.3,1983.0,9761.0,19.58,21.0,2.35,54.99,89.0,4.5,30369.0,160204.0,8.0,1,0,0,0
4.7,4415.0,24462.0,20.17,15.0,1.82,16.99,32.0,4.7,94805.0,312942.0,28.0,1,0,0,0
4.6,4999.0,21478.0,20.83,68.0,6.23,21.99,85.0,4.5,6850.0,36417.0,7.0,0,1,0,0
4.3,677.0,6389.0,20.83,106.0,10.33,16.99,32.0,4.5,89865.0,405914.0,19.0,0,1,0,0
4.7,2594.0,13307.0,20.17,115.0,14.22,23.99,83.0,4.6,26035.0,130950.0,34.0,0,0,1,0
4.3,2285.0,10396.0,20.83,78.0,4.6,20.99,89.0,4.4,94310.0,417971.0,22.0,0,0,0,0
3.9,1590.0,6890.0,20.75,54.0,6.98,17.99,80.0,4.1,4681.0,24126.0,10.0,0,0,0,1
4.4,5839.0,27937.0,18.08,34.0,3.33,16.99,51.0,4.4,17393.0,50598.0,9.0,1,0,0,0
4.3,783.0,6310.0,17.75,66.0,8.05,19.99,67.0,4.3,20252.0,165585.0,31.0,0,0,0,0
4.7,398.0,6066.0,20.75,75.0,3.6,21.99,82.0,4.5,1428.0,19062.0,5.0,1,0,0,0
4.4,5690.0,48379.0,20.58,310.0,48.33,21.99,90.0,4.5,11909.0,79003.0,5.0,0,1,0,0
4.4,1908.0,11066.0,20.83,137.0,21.55,16.99,92.0,4.4,16163.0,105319.0,15.0,0,1,0,0
4.6,620.0,3024.0,17.75,44.0,6.57,17.99,90.0,4.4,781.0,12098.0,2.0,0,0,0,0
4.6,728.0,8934.0,20.83,98.0,10.87,17.99,89.0,4.5,14266.0,56908.0,70.0,0,0,0,0
4.2,453.0,2652.0,20.0,27.0,2.08,16.99,92.0,4.4,7731.0,32830.0,20.0,0,1,0,0
4.2,196.0,1087.0,20.83,43.0,4.82,20.99,81.0,4.3,254.0,2650.0,4.0,1,0,0,0
4.8,4922.0,15664.0,19.25,46.0,5.13,20.99,87.0,4.8,9493.0,38555.0,3.0,0,1,0,0
4.6,1732.0,11326.0,19.83,288.0,36.97,17.99,60.0,4.5,65191.0,266879.0,9.0,1,0,0,0
4.5,5466.0,21700.0,17.75,69.0,6.75,19.99,43.0,4.5,19007.0,52026.0,19.0,0,0,0,1
4.3,4791.0,18118.0,20.83,50.0,8.73,16.99,88.0,4.7,94805.0,313051.0,28.0,1,0,0,0
4.5,5199.0,41781.0,14.25,51.0,5.9,17.99,89.0,4.5,5213.0,41815.0,2.0,0,0,0,0
4.4,3837.0,20716.0,17.25,50.0,5.78,16.99,91.0,4.4,10358.0,81718.0,3.0,0,0,0,0
4.5,1008.0,5100.0,16.5,140.0,10.23,21.99,32.0,4.5,1076.0,26455.0,3.0,0,0,1,0
4.2,4843.0,30793.0,20.58,205.0,33.6,27.99,43.0,4.3,35003.0,165546.0,12.0,0,1,0,0
4.5,1544.0,10519.0,20.33,63.0,6.2,16.99,92.0,4.2,3862.0,49677.0,26.0,0,0,0,0
4.4,2522.0,17961.0,20.67,293.0,23.63,23.99,32.0,4.3,17578.0,204552.0,12.0,0,1,0,0
4.6,407.0,2892.0,20.33,63.0,5.77,24.99,92.0,4.6,7258.0,55774.0,12.0,0,0,1,0
4.4,643.0,7488.0,17.75,54.0,3.32,19.99,30.0,4.4,10244.0,136157.0,6.0,0,0,0,0
4.7,422.0,1044.0,20.75,52.0,3.38,16.99,84.0,4.7,422.0,1044.0,1.0,1,0,0,0
4.6,2256.0,20162.0,18.92,38.0,7.53,17.99,77.0,4.5,49411.0,216369.0,7.0,0,0,0,1
4.5,1191.0,20141.0,18.17,127.0,11.75,19.99,88.0,4.5,22767.0,215522.0,12.0,0,0,0,0
4.7,2208.0,20585.0,20.58,48.0,4.52,20.99,88.0,4.7,2497.0,21079.0,5.0,0,0,0,0
4.3,397.0,2429.0,20.08,32.0,5.43,16.99,84.0,4.5,18423.0,98919.0,41.0,0,0,0,0
4.7,255.0,4869.0,13.0,26.0,4.22,17.99,67.0,4.2,261.0,4902.0,4.0,0,0,1,0
4.3,1783.0,9254.0,19.75,210.0,16.55,20.99,90.0,4.5,10383.0,70011.0,18.0,0,1,0,0
4.0,712.0,5971.0,20.5,52.0,4.68,20.99,91.0,4.5,13481.0,93664.0,17.0,0,1,0,0
4.4,118.0,356.0,20.58,338.0,18.98,21.99,88.0,4.0,143.0,1182.0,2.0,0,0,0,0
4.5,3531.0,15037.0,15.08,47.0,6.62,16.99,89.0,4.5,8170.0,26495.0,6.0,0,0,0,1
4.4,3066.0,17222.0,20.58,43.0,6.38,54.99,88.0,4.5,6954.0,67587.0,3.0,0,0,0,0
4.5,776.0,4512.0,20.58,93.0,11.95,21.99,85.0,4.4,8763.0,37437.0,59.0,0,0,0,0
4.5,1197.0,7585.0,20.83,80.0,5.12,17.99,89.0,4.4,1859.0,9095.0,3.0,0,0,0,0
4.3,291.0,1001.0,20.75,176.0,13.98,27.99,83.0,4.6,2627.0,10618.0,3.0,0,0,0,0
4.1,362.0,2243.0,19.5,46.0,10.43,17.99,87.0,4.2,7513.0,66526.0,184.0,0,0,0,1
4.4,1489.0,6344.0,20.5,166.0,16.05,16.99,92.0,4.4,1681.0,6746.0,3.0,0,1,0,0
4.4,7035.0,33191.0,20.42,25.0,2.43,19.99,92.0,4.4,10500.0,85050.0,20.0,0,0,0,0
4.3,7972.0,39866.0,20.83,83.0,16.03,16.99,90.0,4.4,30491.0,246623.0,18.0,0,1,0,0
4.6,2822.0,18790.0,20.83,54.0,10.53,16.99,69.0,4.5,7338.0,31559.0,13.0,0,0,1,0
4.5,397.0,1810.0,14.25,46.0,4.75,16.99,78.0,4.5,766.0,2801.0,3.0,0,0,0,0
4.2,169.0,746.0,20.75,32.0,3.98,19.99,89.0,4.3,415.0,1996.0,7.0,0,0,0,0
4.4,73.0,254.0,20.67,122.0,6.05,23.99,88.0,4.4,73.0,255.0,1.0,0,0,1,0
4.6,3481.0,13321.0,19.0,171.0,16.6,17.99,92.0,4.6,13209.0,46550.0,2.0,0,1,0,0
4.4,919.0,4449.0,16.17,17.0,4.3,16.99,88.0,4.4,926.0,4462.0,2.0,0,0,0,0
4.5,3034.0,20499.0,20.83,63.0,5.98,16.99,92.0,4.6,4020.0,24079.0,3.0,0,0,1,0
4.5,3924.0,17006.0,20.75,6.0,1.57,49.99,76.0,4.4,14339.0,83013.0,16.0,0,0,0,0
4.5,513.0,3709.0,20.83,272.0,37.57,28.99,60.0,4.4,2502.0,18503.0,16.0,0,1,0,0
4.4,584.0,1930.0,20.83,52.0,6.33,16.99,51.0,4.6,2020.0,4388.0,7.0,0,0,0,1
4.3,262.0,2248.0,20.75,27.0,2.57,17.99,89.0,4.3,262.0,2248.0,1.0,0,0,1,0
4.5,522.0,4230.0,18.58,75.0,10.43,17.99,77.0,4.5,5104.0,21761.0,7.0,0,0,1,0
4.1,173.0,970.0,20.42,71.0,24.0,46.99,74.0,4.1,173.0,970.0,1.0,0,1,0,0
4.1,84.0,892.0,19.67,186.0,11.48,19.99,89.0,3.7,2140.0,10856.0,36.0,0,0,0,0
4.1,1801.0,23066.0,20.42,22.0,2.63,16.99,89.0,4.0,5561.0,145895.0,19.0,0,0,0,0
4.1,275.0,9110.0,19.83,70.0,4.43,16.99,82.0,4.0,1309.0,38532.0,4.0,0,0,0,1
4.5,5092.0,28520.0,18.33,376.0,29.55,21.99,62.0,4.5,60107.0,236203.0,12.0,0,1,0,0
4.4,1141.0,7034.0,20.33,169.0,21.25,16.99,83.0,4.4,1171.0,7267.0,2.0,0,0,0,1
4.3,3789.0,32818.0,20.83,32.0,2.13,16.99,88.0,4.6,100190.0,314001.0,31.0,0,0,0,1
4.6,1993.0,10222.0,20.75,30.0,2.25,16.99,85.0,4.6,9150.0,37732.0,8.0,0,0,0,0
4.6,1403.0,10090.0,17.08,74.0,6.9,20.99,80.0,4.4,1686.0,13898.0,3.0,0,0,0,0
4.5,538.0,3566.0,20.5,127.0,15.07,17.99,80.0,4.2,19299.0,214061.0,25.0,0,1,0,0
4.1,755.0,4850.0,20.5,70.0,10.8,16.99,89.0,4.4,28778.0,167870.0,17.0,0,1,0,0
4.5,4803.0,18098.0,20.0,91.0,9.97,19.99,32.0,4.6,7303.0,26735.0,7.0,0,1,0,0
4.7,1764.0,5555.0,14.0,82.0,12.73,16.99,75.0,4.5,7900.0,15995.0,23.0,0,0,0,1
4.0,79.0,301.0,19.25,113.0,24.03,54.99,91.0,4.0,110.0,437.0,2.0,0,0,0,1
4.2,354.0,4019.0,20.33,63.0,7.2,16.99,89.0,4.6,100190.0,314001.0,31.0,0,0,0,1
4.2,625.0,2845.0,19.58,40.0,4.08,16.99,51.0,4.2,6030.0,43552.0,15.0,0,0,0,1
4.4,1254.0,5887.0,20.83,63.0,3.95,17.99,89.0,4.2,1786.0,16669.0,15.0,0,0,0,0
4.5,3964.0,17668.0,20.83,53.0,11.25,23.99,88.0,4.5,5575.0,55536.0,3.0,1,0,0,0
4.5,4114.0,15839.0,16.67,116.0,14.1,29.99,86.0,4.4,17393.0,50619.0,9.0,1,0,0,0
4.3,442.0,2150.0,20.67,51.0,5.1,20.99,88.0,4.4,16852.0,53475.0,26.0,0,0,0,0
4.4,2838.0,13972.0,20.83,108.0,6.25,20.99,90.0,4.5,2920.0,14218.0,2.0,0,0,0,1
4.6,407.0,1871.0,19.42,26.0,1.27,19.99,84.0,4.3,3392.0,50742.0,15.0,0,0,0,1
4.5,889.0,6527.0,18.67,155.0,12.27,31.99,62.0,4.3,1360.0,11486.0,2.0,0,0,0,0
4.5,3160.0,13405.0,20.83,26.0,4.28,19.99,83.0,4.5,7894.0,94733.0,5.0,0,0,0,0
4.5,1256.0,6121.0,18.17,16.0,1.72,16.99,86.0,4.4,2370.0,12856.0,8.0,0,0,0,0
4.4,601.0,4527.0,18.92,93.0,4.03,29.99,79.0,4.5,2142.0,15519.0,15.0,0,0,0,0
4.8,133.0,279.0,18.67,109.0,12.22,16.99,40.0,4.7,198.0,2301.0,3.0,0,0,0,0
4.5,9157.0,33459.0,20.83,57.0,4.85,17.99,90.0,4.5,26337.0,93654.0,22.0,0,0,0,0
4.5,1098.0,3680.0,19.92,78.0,4.4,16.99,66.0,4.5,6229.0,22774.0,7.0,1,0,0,0
4.6,3374.0,10338.0,20.83,86.0,19.78,43.99,92.0,4.5,46162.0,130166.0,33.0,0,0,0,1
4.8,528.0,3960.0,20.67,42.0,5.25,17.99,83.0,4.7,11423.0,31593.0,19.0,0,0,0,0
4.3,5341.0,28527.0,20.08,79.0,10.18,19.99,86.0,4.3,5685.0,52774.0,2.0,0,1,0,0
3.8,185.0,803.0,19.83,65.0,3.13,21.99,89.0,3.8,392.0,1924.0,9.0,0,0,0,1
4.2,4969.0,18841.0,20.25,96.0,17.28,16.99,88.0,4.3,51924.0,228793.0,37.0,0,0,0,0
4.6,942.0,25373.0,20.67,49.0,2.78,19.99,74.0,4.3,7743.0,253650.0,50.0,0,0,1,0
4.7,494.0,3902.0,18.42,33.0,2.13,16.99,88.0,4.7,11423.0,31593.0,19.0,0,0,0,0
4.5,1100.0,5488.0,20.67,50.0,8.53,19.99,77.0,4.4,11150.0,146426.0,22.0,0,1,0,0
4.2,95.0,1591.0,20.58,56.0,23.23,47.99,92.0,4.5,23032.0,113804.0,29.0,0,0,0,1
4.7,1456.0,6239.0,20.83,56.0,3.02,16.99,74.0,4.7,28856.0,110341.0,15.0,0,0,0,0
4.5,987.0,7229.0,20.75,51.0,4.38,16.99,88.0,4.6,8745.0,29901.0,10.0,0,0,0,0
4.4,659.0,4371.0,20.75,73.0,11.87,23.99,89.0,4.5,1738.0,8354.0,5.0,0,1,0,0
4.5,1032.0,6510.0,19.83,214.0,28.12,20.99,69.0,4.4,1672.0,30522.0,3.0,0,0,0,1
4.8,264.0,1656.0,20.75,200.0,26.55,16.99,84.0,4.7,11423.0,31593.0,19.0,0,0,0,0
4.3,4981.0,33535.0,20.33,90.0,10.18,16.99,73.0,4.4,45494.0,287245.0,15.0,0,1,0,0
4.4,1840.0,11258.0,20.75,55.0,1.7,199.99,88.0,4.5,3789.0,40491.0,13.0,0,0,0,0
4.8,1741.0,9033.0,20.58,214.0,6.12,21.99,81.0,4.6,19043.0,135701.0,14.0,1,0,0,0
4.2,578.0,3562.0,20.75,121.0,16.55,21.99,92.0,4.4,3068.0,20274.0,10.0,0,1,0,0
4.1,365.0,3411.0,18.58,86.0,6.15,17.99,87.0,4.3,10625.0,76899.0,46.0,0,0,0,0
4.6,2113.0,8414.0,20.17,45.0,4.5,19.99,88.0,4.6,8011.0,20245.0,7.0,0,0,0,0
4.7,1655.0,5774.0,17.08,40.0,4.08,16.99,84.0,4.5,2006.0,8488.0,4.0,0,0,0,1
4.3,295.0,1110.0,20.33,115.0,26.58,16.99,51.0,4.2,20401.0,226981.0,114.0,0,0,0,0
3.9,547.0,4681.0,19.58,24.0,4.63,16.99,65.0,3.7,579.0,5080.0,4.0,0,0,0,1
4.2,455.0,4770.0,20.08,93.0,20.55,21.99,87.0,4.1,4681.0,24133.0,10.0,0,0,0,1
4.3,352.0,1930.0,20.83,5.0,1.28,16.99,88.0,4.3,352.0,1930.0,1.0,0,0,0,0
4.4,6864.0,30988.0,18.42,251.0,93.15,17.99,89.0,4.5,49502.0,376881.0,28.0,0,0,0,1
4.3,1732.0,25244.0,20.25,109.0,15.1,16.99,89.0,4.4,5647.0,160799.0,7.0,0,1,0,0
4.4,4334.0,29047.0,20.58,160.0,15.57,17.99,92.0,4.6,36082.0,160157.0,9.0,0,1,0,0
